20180527 08:02:04.671049Z 13310 INFO  500 - batch.cc:201
20180527 08:02:04.930937Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.930961Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.930982Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931035Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931060Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931083Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931103Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931122Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931144Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931164Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931184Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931215Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931240Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931258Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931279Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931302Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931322Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931352Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931371Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931391Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931411Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931432Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931450Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931472Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931491Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931511Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931532Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931564Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931588Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931620Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931642Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931663Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931732Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931758Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931779Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931799Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931819Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931841Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931863Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931905Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931928Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.931951Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932008Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932035Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932057Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932079Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932126Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932151Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932174Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932218Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932242Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932264Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932301Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932324Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932344Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932362Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932383Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932402Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932423Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932463Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932487Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932508Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932536Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932565Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932589Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932609Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932633Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932664Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932689Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932709Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932721Z 13310 INFO  client-148 done. - batch.cc:144
20180527 08:02:04.932728Z 13310 INFO  client-148 0.220851 seconds 2230.818 us per request. - batch.cc:168
20180527 08:02:04.932732Z 13310 INFO  [g_finished:g_connections125 500 - batch.cc:172
20180527 08:02:04.932751Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932774Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932834Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932861Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.932882Z 13310 INFO  client-148 disconnected - batch.cc:105
20180527 08:02:04.932907Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932931Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.932952Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.933700Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.933771Z 13310 INFO  client-118 done. - batch.cc:144
20180527 08:02:04.933780Z 13310 INFO  client-118 0.230523 seconds 2328.515 us per request. - batch.cc:168
20180527 08:02:04.933785Z 13310 INFO  [g_finished:g_connections126 500 - batch.cc:172
20180527 08:02:04.934098Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934124Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934179Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.934220Z 13310 INFO  3 events happened - epoller.cc:75
20180527 08:02:04.934245Z 13310 INFO  client-149 done. - batch.cc:144
20180527 08:02:04.934253Z 13310 INFO  client-149 0.222105 seconds 2243.485 us per request. - batch.cc:168
20180527 08:02:04.934258Z 13310 INFO  [g_finished:g_connections127 500 - batch.cc:172
20180527 08:02:04.934299Z 13310 INFO  client-118 disconnected - batch.cc:105
20180527 08:02:04.934367Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934395Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934429Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934553Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934582Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.934611Z 13310 INFO  client-149 disconnected - batch.cc:105
20180527 08:02:04.934704Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934732Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934810Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934838Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.934994Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935023Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935098Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935129Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935266Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.935308Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.935327Z 13310 INFO  client-150 done. - batch.cc:144
20180527 08:02:04.935335Z 13310 INFO  client-150 0.222906 seconds 2251.576 us per request. - batch.cc:168
20180527 08:02:04.935341Z 13310 INFO  [g_finished:g_connections128 500 - batch.cc:172
20180527 08:02:04.935396Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935428Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935557Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.935586Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.935609Z 13310 INFO  client-150 disconnected - batch.cc:105
20180527 08:02:04.936614Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936657Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936706Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936725Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936757Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936784Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936805Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936830Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.936856Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937007Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937040Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937064Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937088Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937112Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937137Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937157Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937182Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937208Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937345Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937374Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937529Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937557Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937690Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.937762Z 13310 INFO  client-120 done. - batch.cc:144
20180527 08:02:04.937770Z 13310 INFO  client-120 0.23396 seconds 2363.232 us per request. - batch.cc:168
20180527 08:02:04.937775Z 13310 INFO  [g_finished:g_connections129 500 - batch.cc:172
20180527 08:02:04.937844Z 13310 INFO  client-119 done. - batch.cc:144
20180527 08:02:04.937853Z 13310 INFO  client-119 0.23432 seconds 2366.869 us per request. - batch.cc:168
20180527 08:02:04.937858Z 13310 INFO  [g_finished:g_connections130 500 - batch.cc:172
20180527 08:02:04.937929Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.937942Z 13310 INFO  client-120 disconnected - batch.cc:105
20180527 08:02:04.937994Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938015Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938026Z 13310 INFO  client-119 disconnected - batch.cc:105
20180527 08:02:04.938064Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938094Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938121Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938148Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938195Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938228Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938257Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938283Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938314Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938342Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938368Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938391Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938414Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938438Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938462Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938489Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938513Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938556Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938584Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938607Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938645Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938672Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938699Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938769Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938797Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938820Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938861Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938888Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938912Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938955Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.938983Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939006Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939064Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939091Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939117Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939136Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939190Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939213Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939251Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939279Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939305Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939344Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939380Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939409Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939451Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.939467Z 13310 INFO  client-153 done. - batch.cc:144
20180527 08:02:04.939474Z 13310 INFO  client-153 0.226222 seconds 2285.071 us per request. - batch.cc:168
20180527 08:02:04.939478Z 13310 INFO  [g_finished:g_connections131 500 - batch.cc:172
20180527 08:02:04.939509Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939535Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939609Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939640Z 13310 INFO  2 events happened - epoller.cc:75
20180527 08:02:04.939667Z 13310 INFO  client-153 disconnected - batch.cc:105
20180527 08:02:04.939692Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939726Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939751Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939776Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939803Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939825Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939847Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939872Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939896Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939921Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.939941Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940032Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940060Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940163Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940191Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940343Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940369Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940796Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940831Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940895Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940923Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940948Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.940994Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941022Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941047Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941080Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941107Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941132Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941157Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941182Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941205Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941225Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941264Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941292Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941316Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941371Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941400Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941429Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941451Z 13310 INFO  1 events happened - epoller.cc:75
20180527 08:02:04.941476Z 13310 INFO  1 events happened - epoller.cc:75
